lokacija,broj_soba,kvadratura,sprat,novogradnja,centralno_grejanje,lift,parking,uknjizen,stanje,cena,klasa,adresa,latitude,longitude
Medakovic 2,3,72,I-II,NA,DA,DA,NA,DA,2,944.4444444,.9-1.1K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Rakovica,2,55,I-II,NE,DA,DA,NA,DA,1,943.6363636,.9-1.1K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
Mirijevo 2,3,88,I-II,NE,DA,DA,DA,DA,1,943.1818182,.9-1.1K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Mirijevo 2,3,87,I-II,NE,DA,DA,NA,DA,1,942.5287356,.9-1.1K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Medakovic 3,4,104,V+,NE,DA,DA,NA,NA,1,942.3076923,.9-1.1K,"Medakovic 3, Beograd, Srbija",44.7735266,20.5044348
Golf naselje,4,85,III-IV,NA,DA,DA,NA,DA,NA,941.1764706,.9-1.1K,"Golf naselje, Beograd, Srbija",44.7758045,20.4225957
Mirijevo 2,1,34,I-II,NE,DA,DA,NA,NA,1,941.1764706,.9-1.1K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Mirijevo 2,3,85,III-IV,NA,DA,NA,NA,DA,1,941.1764706,.9-1.1K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Cerak,4,85,I-II,NA,DA,NA,DA,DA,1,940,.9-1.1K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Bele Vode,3,66,I-II,DA,DA,NA,NA,DA,1,939.3939394,.9-1.1K,"Bele Vode, Beograd, Srbija",44.7504778,20.4060418
Borca,1,33,I-II,NE,DA,NA,NA,NA,1,939.3939394,.9-1.1K,"Borca, Beograd, Srbija",44.8773292,20.4570078
Labudovo brdo,4,82,V+,NE,DA,DA,NA,NA,2,939.0243902,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Bele Vode,2,49,I-II,NA,NE,NE,NA,NA,1,938.7755102,.9-1.1K,"Bele Vode, Beograd, Srbija",44.7504778,20.4060418
Rakovica,1,49,III-IV,NA,NE,NA,NA,NE,1,938.7755102,.9-1.1K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
Labudovo brdo,1,34,P,NE,NE,NA,NA,DA,NA,938.2352941,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Bele Vode,2,64,P,NA,DA,NA,NA,NA,1,937.5,.9-1.1K,"Bele Vode, Beograd, Srbija",44.7504778,20.4060418
"Konjarnik, Denkova basta",2,32,III-IV,DA,NE,NA,NA,NA,1,937.5,.9-1.1K,"Konjarnik, Denkova basta, Beograd, Srbija",44.7862123,20.5068795
Labudovo brdo,2,64,V+,NE,DA,NA,NA,DA,0,937.5,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Labudovo brdo,3,64,V+,NE,DA,DA,NA,NA,1,937.5,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Mirijevo 2,3,80,V+,NE,DA,DA,NA,DA,1,937.5,.9-1.1K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Višnjicka banja,2,64,III-IV,NA,DA,NA,NA,NA,1,937.5,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,2,64,III-IV,NE,DA,NA,NA,NA,2,937.5,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Labudovo brdo,1,49,III-IV,NE,DA,NA,NA,NA,1,936.7346939,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Petlovo brdo,3,62,V+,NE,DA,DA,NA,DA,NA,935.483871,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Medakovic 1,2,48,V+,NA,DA,DA,NA,DA,NA,935.4166667,.9-1.1K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Medakovic 1,2,48,V+,NA,DA,DA,NA,DA,NA,935.4166667,.9-1.1K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Rakovica,3,77,V+,NE,DA,DA,NA,NA,1,935.0649351,.9-1.1K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
Petlovo brdo,1,46,I-II,NA,DA,NA,NA,DA,NA,934.7826087,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
"Zemun, Novi grad",2,53,I-II,NE,NE,NA,NE,DA,NA,933.9622642,.9-1.1K,"Zemun, Novi grad, Beograd, Srbija",44.8367127,20.3717998
Mirijevo 2,2,59,V+,NA,DA,DA,NA,DA,1,932.2033898,.9-1.1K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Vidikovac,3,103,III-IV,NA,DA,NA,NA,DA,1,932.038835,.9-1.1K,"Vidikovac, Beograd, Srbija",44.7410032,20.423297
Petlovo brdo,3,59,V+,NE,DA,DA,NA,DA,1,932.0338983,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Krnjaca,1,29,P,DA,NE,NE,NE,NE,2,931.0344828,.9-1.1K,"Krnjaca, Beograd, Srbija",44.8445152,20.4890986
Petlovo brdo,1,29,P,DA,NE,NA,NA,NA,1,931.0344828,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Uciteljsko naselje,3,58,P,DA,NE,NA,NA,NE,NA,931.0344828,.9-1.1K,"Uciteljsko naselje, Beograd, Srbija",44.7863098,20.5082717
Žarkovo,1,29,I-II,NE,NE,NA,NA,NA,0,931.0344828,.9-1.1K,"Žarkovo, Beograd, Srbija",44.7594261,20.4137684
Bele Vode,1,43,III-IV,NE,NA,NA,DA,DA,1,930.2325581,.9-1.1K,"Bele Vode, Beograd, Srbija",44.7504778,20.4060418
Labudovo brdo,2,57,III-IV,DA,DA,NA,NA,NA,NA,929.8245614,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
"Zemun, Nova Galenika",3,71,III-IV,NA,DA,DA,NA,DA,NA,929.5774648,.9-1.1K,"Zemun, Nova Galenika, Beograd, Srbija",44.8574855,20.3699834
Medakovic 3,1,31,I-II,DA,NE,NA,DA,DA,NA,929.0322581,.9-1.1K,"Medakovic 3, Beograd, Srbija",44.7735266,20.5044348
Autokomanda,3,70,V+,NA,DA,DA,NA,DA,1,928.5714286,.9-1.1K,"Autokomanda, Beograd, Srbija",44.7897953,20.4666487
Bele Vode,2,28,P,NA,NE,NA,NA,DA,1,928.5714286,.9-1.1K,"Bele Vode, Beograd, Srbija",44.7504778,20.4060418
Borca,2,70,I-II,NA,DA,NA,NA,DA,NA,928.5714286,.9-1.1K,"Borca, Beograd, Srbija",44.8773292,20.4570078
Cerak,2,56,I-II,NE,NE,NA,NA,NA,1,928.5714286,.9-1.1K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Karaburma,2,56,III-IV,NA,NE,NA,NA,DA,1,928.5714286,.9-1.1K,"Karaburma, Beograd, Srbija",44.8130704,20.5125638
Krnjaca,1,28,I-II,DA,NE,NE,NE,NA,NA,928.5714286,.9-1.1K,"Krnjaca, Beograd, Srbija",44.8445152,20.4890986
Petlovo brdo,1,28,I-II,DA,NE,NA,DA,DA,1,928.5714286,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Petlovo brdo,3,70,I-II,NE,DA,DA,NA,DA,0,928.5714286,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Vidikovac,3,70,P,NA,DA,NA,NA,NA,1,928.5714286,.9-1.1K,"Vidikovac, Beograd, Srbija",44.7410032,20.423297
Žarkovo,4,112,V+,NE,DA,NA,NA,NA,1,928.5714286,.9-1.1K,"Žarkovo, Beograd, Srbija",44.7594261,20.4137684
"Zemun, Novi grad",1,28,P,DA,NE,NA,DA,DA,NA,928.5714286,.9-1.1K,"Zemun, Novi grad, Beograd, Srbija",44.8367127,20.3717998
"Zemun, Novi grad",1,28,P,DA,NE,NA,DA,DA,NA,928.5714286,.9-1.1K,"Zemun, Novi grad, Beograd, Srbija",44.8367127,20.3717998
Petlovo brdo,1,43,I-II,DA,DA,NA,NA,DA,2,927.9069767,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Kanarevo brdo,2,56,III-IV,NE,DA,NA,DA,DA,NA,926.7857143,.9-1.1K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Petlovo brdo,2,34,I-II,DA,NE,NA,DA,DA,1,926.4705882,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Žarkovo,3,68,I-II,NA,NE,NA,NA,DA,NA,926.4705882,.9-1.1K,"Žarkovo, Beograd, Srbija",44.7594261,20.4137684
Medakovic 1,2,54,V+,NE,DA,DA,NA,NA,1,925.9259259,.9-1.1K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Medakovic 1,2,54,V+,NE,DA,DA,NA,NA,1,925.9259259,.9-1.1K,"Medakovic 1, Beograd, Srbija",44.7744304,20.4994217
Medakovic 2,3,54,I-II,NE,NE,NA,NA,DA,NA,925.9259259,.9-1.1K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Medakovic 2,2,54,V+,NA,DA,NA,NA,NA,NA,925.9259259,.9-1.1K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Medakovic 2,2,54,V+,NA,DA,NA,NA,NA,NA,925.9259259,.9-1.1K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Petlovo brdo,1,27,V+,DA,NE,NA,NA,DA,1,925.9259259,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Rakovica,1,27,V+,NA,DA,NA,NA,NE,2,925.9259259,.9-1.1K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
Žarkovo,1,27,I-II,NA,NE,NA,NA,DA,NA,925.9259259,.9-1.1K,"Žarkovo, Beograd, Srbija",44.7594261,20.4137684
"Zemun, Save Kovacevica",2,54,I-II,NE,NE,NA,NA,DA,0,925.9259259,.9-1.1K,"Zemun, Save Kovacevica, Beograd, Srbija",44.845039,20.392928
Višnjicka banja,3,88,P,DA,DA,NA,NA,DA,2,925,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,3,87,P,DA,DA,NA,NA,DA,2,925,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,3,93,P,DA,NA,DA,NA,DA,2,925,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,3,85,P,DA,DA,DA,NA,DA,2,925,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,3,90,III-IV,DA,DA,DA,NA,DA,2,925,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,3,83,III-IV,DA,DA,DA,DA,DA,2,925,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,4,91,V+,DA,DA,DA,NA,DA,2,925,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,3,86,III-IV,DA,DA,DA,NA,DA,0,924.4186047,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Vidikovac,1,54,P,NA,DA,NA,NA,DA,NA,924.0740741,.9-1.1K,"Vidikovac, Beograd, Srbija",44.7410032,20.423297
Kanarevo brdo,3,78,I-II,NE,DA,NA,NE,DA,1,923.0769231,.9-1.1K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Medakovic 2,1,39,III-IV,NA,DA,DA,NA,DA,NA,923.0769231,.9-1.1K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
"Zemun, Nova Galenika",2,66,III-IV,NA,DA,DA,NA,DA,1,922.7272727,.9-1.1K,"Zemun, Nova Galenika, Beograd, Srbija",44.8574855,20.3699834
Labudovo brdo,4,90,III-IV,NE,DA,NA,DA,DA,2,922.2222222,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
"Novi Beograd, Fontana",3,65,V+,NE,DA,DA,NE,DA,0,921.5384615,.9-1.1K,"Novi Beograd, Fontana, Beograd, Srbija",44.8229094,20.4133401
Cerak,3,76,I-II,NA,NA,NA,NA,NA,1,921.0526316,.9-1.1K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Rakovica,1,38,I-II,NA,DA,DA,NA,DA,1,921.0526316,.9-1.1K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
Beli dvor,4,250,III-IV,NA,DA,DA,NA,DA,NA,920,.9-1.1K,"Beli dvor, Beograd, Srbija",44.7657035,20.45334305
Cerak,3,100,I-II,NA,DA,NA,NA,DA,NA,920,.9-1.1K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Medakovic 2,1,25,P,DA,NE,NA,NA,NA,1,920,.9-1.1K,"Medakovic 2, Beograd, Srbija",44.7749523,20.4997118
Kanarevo brdo,2,56,P,NE,DA,DA,NE,DA,1,919.6428571,.9-1.1K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Labudovo brdo,3,82,V+,NA,DA,NA,NA,DA,NA,919.5121951,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Mirijevo 1,1,37,III-IV,NE,DA,DA,NA,DA,1,918.9189189,.9-1.1K,"Mirijevo 1, Beograd, Srbija",44.7944854,20.527983
Kumodraž 1,2,49,P,NA,NE,NA,NA,DA,0,918.3673469,.9-1.1K,"Kumodraž 1, Beograd, Srbija",44.7424673,20.5159309
Višnjicka banja,2,50,III-IV,NE,DA,NA,NA,DA,1,918,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
"Bežanijska kosa, Blokovi",2,60,V+,NA,DA,NA,NA,NA,1,916.6666667,.9-1.1K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
Kanarevo brdo,3,60,I-II,NE,NE,NA,NE,NA,1,916.6666667,.9-1.1K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Krnjaca,1,24,I-II,DA,NE,NE,NE,NE,2,916.6666667,.9-1.1K,"Krnjaca, Beograd, Srbija",44.8445152,20.4890986
Mirijevo 1,1,24,P,NE,NE,NE,NA,NA,1,916.6666667,.9-1.1K,"Mirijevo 1, Beograd, Srbija",44.7944854,20.527983
Mirijevo 1,3,60,V+,NE,DA,DA,NA,NA,0,916.6666667,.9-1.1K,"Mirijevo 1, Beograd, Srbija",44.7944854,20.527983
Tašmajdan,3,72,I-II,NE,NE,NE,NE,NE,1,916.6666667,.9-1.1K,"Tašmajdan, Beograd, Srbija",44.80912255,20.47062022
Kanarevo brdo,3,60,I-II,NE,NE,NA,NE,DA,1,915,.9-1.1K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
"Zemun, Nova Galenika",3,82,III-IV,NA,DA,NA,NA,DA,1,914.6341463,.9-1.1K,"Zemun, Nova Galenika, Beograd, Srbija",44.8574855,20.3699834
Cerak,1,48,III-IV,NE,NE,NE,NA,DA,1,914.5833333,.9-1.1K,"Cerak, Beograd, Srbija",44.7508222,20.4177298
Kanarevo brdo,1,29,P,NE,NE,NA,NE,NA,NA,913.7931034,.9-1.1K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Filmski grad,1,40,I-II,DA,NE,NA,NE,NA,NA,912.5,.9-1.1K,"Filmski grad, Beograd, Srbija",44.7510004,20.4322005
Labudovo brdo,3,80,V+,DA,NE,DA,NA,DA,2,912.5,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Višnjicka banja,3,57,I-II,NA,NE,NA,NA,DA,0,912.2807018,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Julino brdo,1,34,I-II,NE,DA,NE,NE,NE,1,911.7647059,.9-1.1K,"Julino brdo, Beograd, Srbija",44.7679761,20.4098406
Labudovo brdo,3,68,I-II,NE,DA,NA,DA,DA,1,911.7647059,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Labudovo brdo,3,68,I-II,NA,DA,NA,NA,DA,NA,911.7647059,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Kanarevo brdo,2,55,P,NE,DA,NA,NE,DA,NA,909.0909091,.9-1.1K,"Kanarevo brdo, Beograd, Srbija",44.7521754,20.4553526
Mirijevo 1,4,110,I-II,NE,DA,NA,NA,DA,2,909.0909091,.9-1.1K,"Mirijevo 1, Beograd, Srbija",44.7944854,20.527983
Mirijevo 1,3,88,III-IV,NE,DA,DA,NA,NA,1,909.0909091,.9-1.1K,"Mirijevo 1, Beograd, Srbija",44.7944854,20.527983
Mirijevo 2,2,54,V+,NA,DA,DA,DA,NA,1,907.4074074,.9-1.1K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Profesorska kolonija,2,43,P,NE,DA,NA,DA,DA,1,906.9767442,.9-1.1K,"Profesorska kolonija, Beograd, Srbija",44.8159841,20.479218
Cukaricka padina,2,43,V+,NE,DA,DA,NA,DA,NA,906.9767442,.9-1.1K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Mirijevo 2,3,64,V+,DA,DA,DA,NA,DA,2,906.25,.9-1.1K,"Mirijevo 2, Beograd, Srbija",44.7891144,20.532774
Cukaricka padina,3,64,III-IV,NA,NE,NA,NA,NA,2,906.25,.9-1.1K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
Cukaricka padina,3,64,III-IV,NA,NE,NA,NA,NA,2,906.25,.9-1.1K,"Cukaricka padina, Beograd, Srbija",44.7779587,20.4071484
"Zemun, Kalvarija",1,37,P,NA,NE,NA,NA,DA,NA,905.4054054,.9-1.1K,"Zemun, Kalvarija, Beograd, Srbija",44.84404465,20.39151464
Labudovo brdo,2,63,P,NE,DA,NA,NA,DA,1,904.7619048,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Kumodraž 1,1,26,I-II,NA,NE,NA,NA,NA,NA,903.8461538,.9-1.1K,"Kumodraž 1, Beograd, Srbija",44.7424673,20.5159309
Višnjicka banja,3,83,III-IV,DA,DA,DA,DA,DA,1,903.6144578,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Višnjicka banja,3,88,P,DA,DA,DA,DA,DA,1,903.4090909,.9-1.1K,"Višnjicka banja, Beograd, Srbija",44.8203945,20.5355783
Karaburma,1,31,III-IV,NA,NE,NE,NA,NA,1,903.2258065,.9-1.1K,"Karaburma, Beograd, Srbija",44.8130704,20.5125638
Kumodraž 1,2,42,P,NE,NE,NA,DA,DA,1,902.3809524,.9-1.1K,"Kumodraž 1, Beograd, Srbija",44.7424673,20.5159309
"Bežanijska kosa, Blokovi",4,92,V+,NA,DA,DA,DA,DA,1,902.173913,.9-1.1K,"Bežanijska kosa, Blokovi, Beograd, Srbija",44.817451,20.376588
Krnjaca,2,46,I-II,NE,NE,NE,NE,NA,NA,902.173913,.9-1.1K,"Krnjaca, Beograd, Srbija",44.8445152,20.4890986
Krnjaca,3,66,I-II,DA,NE,NE,NE,NA,2,901.5151515,.9-1.1K,"Krnjaca, Beograd, Srbija",44.8445152,20.4890986
Borca,2,53,III-IV,DA,NE,NA,DA,DA,2,900,.9-1.1K,"Borca, Beograd, Srbija",44.8773292,20.4570078
Julino brdo,1,27,P,NE,DA,NE,NE,NE,2,900,.9-1.1K,"Julino brdo, Beograd, Srbija",44.7679761,20.4098406
Karaburma,3,75,I-II,NE,NE,NA,NA,DA,1,900,.9-1.1K,"Karaburma, Beograd, Srbija",44.8130704,20.5125638
Krnjaca,2,50,I-II,NE,NE,NE,DA,DA,1,900,.9-1.1K,"Krnjaca, Beograd, Srbija",44.8445152,20.4890986
Labudovo brdo,2,38,I-II,DA,DA,NA,NA,NA,NA,900,.9-1.1K,"Labudovo brdo, Beograd, Srbija",44.728355,20.4245747
Medakovic 3,2,44,I-II,DA,NE,NA,DA,DA,NA,900,.9-1.1K,"Medakovic 3, Beograd, Srbija",44.7735266,20.5044348
Mirijevo 1,4,110,III-IV,NE,DA,NA,NA,DA,1,900,.9-1.1K,"Mirijevo 1, Beograd, Srbija",44.7944854,20.527983
Petlovo brdo,2,50,P,NE,DA,NA,NA,DA,1,900,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Petlovo brdo,1,30,III-IV,DA,NE,NA,NA,NA,1,900,.9-1.1K,"Petlovo brdo, Beograd, Srbija",44.7226292,20.425119
Rakovica,4,81,V+,NE,DA,DA,NA,DA,1,900,.9-1.1K,"Rakovica, Beograd, Srbija",44.7463363,20.4403105
